3614.67 7000 4 -26.03670
3614.67 8000 4 -26.07375
3614.67 9000 4 -26.10424
3614.67 10000 4 -26.12917
3614.67 11000 4 -26.14929
3614.67 12000 4 -26.16566
3614.67 13000 4 -26.17915
3614.67 14000 4 -26.19050
3614.67 15000 4 -26.20036
3614.67 16000 4 -26.20920
3614.67 17000 4 -26.21741
3614.67 18000 4 -26.22516
3614.67 19000 4 -26.23248
3614.67 20000 4 -26.23973
3614.67 21000 4 -26.24701
3614.67 22000 4 -26.25436
3614.67 23000 4 -26.26182
3614.67 24000 4 -26.26939
3614.67 25000 4 -26.27707
3614.67 5000 5 -25.92532
3614.67 6000 5 -25.98089
3614.67 7000 5 -26.02632
3614.67 8000 5 -26.06325
3614.67 9000 5 -26.09298
3614.67 10000 5 -26.11671
3614.67 11000 5 -26.13526
3614.67 12000 5 -26.14997
3614.67 13000 5 -26.16188
3614.67 14000 5 -26.17184
3614.67 15000 5 -26.18055
3614.67 16000 5 -26.18851
3614.67 17000 5 -26.19608
3614.67 18000 5 -26.20340
3614.67 19000 5 -26.21038
3614.67 20000 5 -26.21747
3614.67 21000 5 -26.22474
3614.67 22000 5 -26.23222
3614.67 23000 5 -26.23990
3614.67 24000 5 -26.24777
3614.67 25000 5 -26.25582
3614.67 5000 6 -25.90537
3614.67 6000 6 -25.96420
3614.67 7000 6 -26.01196
3614.67 8000 6 -26.05066
3614.67 9000 6 -26.08177
3614.67 10000 6 -26.10667
3614.67 11000 6 -26.12624
3614.67 12000 6 -26.14189
3614.67 13000 6 -26.15472
3614.67 14000 6 -26.16559
3614.67 15000 6 -26.17519
3614.67 16000 6 -26.18405
3614.67 17000 6 -26.19251
3614.67 18000 6 -26.20072
3614.67 19000 6 -26.20857
3614.67 20000 6 -26.21652
3614.67 21000 6 -26.22462
3614.67 22000 6 -26.23290
3614.67 23000 6 -26.24135
3614.67 24000 6 -26.24997
3614.67 25000 6 -26.25872
3614.67 5000 7 -25.87576
3614.67 6000 7 -25.93943
3614.67 7000 7 -25.99055
3614.67 8000 7 -26.03158
3614.67 9000 7 -26.06433
3614.67 10000 7 -26.09039
3614.67 11000 7 -26.11084
3614.67 12000 7 -26.12723
3614.67 13000 7 -26.14071
3614.67 14000 7 -26.15221
3614.67 15000 7 -26.16245
3614.67 16000 7 -26.17197
3614.67 17000 7 -26.18110
3614.67 18000 7 -26.19001
3614.67 19000 7 -26.19861
3614.67 20000 7 -26.20732
3614.67 21000 7 -26.21617
3614.67 22000 7 -26.22519
3614.67 23000 7 -26.23436
3614.67 24000 7 -26.24367
3614.67 25000 7 -26.25310
3614.67 5000 8 -25.83656
3614.67 6000 8 -25.90687
3614.67 7000 8 -25.96060
3614.67 8000 8 -26.00082
3614.67 9000 8 -26.03011
3614.67 10000 8 -26.05099
3614.67 11000 8 -26.06561
3614.67 12000 8 -26.07624
3614.67 13000 8 -26.08455
3614.67 14000 8 -26.09176
3614.67 15000 8 -26.09864
3614.67 16000 8 -26.10570
3614.67 17000 8 -26.11317
3614.67 18000 8 -26.12112
3614.67 19000 8 -26.12946
3614.67 20000 8 -26.13833
3614.67 21000 8 -26.14768
3614.67 22000 8 -26.15744
3614.67 23000 8 -26.16752
3614.67 24000 8 -26.17786
3614.67 25000 8 -26.18838
3614.67 5000 9 -25.82887
3614.67 6000 9 -25.90722
3614.67 7000 9 -25.95537
3614.67 8000 9 -25.97852
3614.67 9000 9 -25.98501
3614.67 10000 9 -25.98379
3614.67 11000 9 -25.98146
3614.67 12000 9 -25.98175
3614.67 13000 9 -25.98587
3614.67 14000 9 -25.99375
3614.67 15000 9 -26.00477
3614.67 16000 9 -26.01816
3614.67 17000 9 -26.03325
3614.67 18000 9 -26.04943
3614.67 19000 9 -26.06620
3614.67 20000 9 -26.08336
3614.67 21000 9 -26.10067
3614.67 22000 9 -26.11796
3614.67 23000 9 -26.13510
3614.67 24000 9 -26.15201
3614.67 25000 9 -26.16864
3614.67 5000 10 -25.75931
3614.67 6000 10 -25.87281
3614.67 7000 10 -25.94127
3614.67 8000 10 -25.97556
3614.67 9000 10 -25.99334
3614.67 10000 10 -26.00912
3614.67 11000 10 -26.02881
3614.67 12000 10 -26.05344
3614.67 13000 10 -26.08153
3614.67 14000 10 -26.11146
3614.67 15000 10 -26.14200
3614.67 16000 10 -26.17238
3614.67 17000 10 -26.20210
3614.67 18000 10 -26.23082
3614.67 19000 10 -26.25814
3614.67 20000 10 -26.28442
3614.67 21000 10 -26.30966
3614.67 22000 10 -26.33389
3614.67 23000 10 -26.35715
3614.67 24000 10 -26.37947
3614.67 25000 10 -26.40093
3614.67 5000 11 -25.46050
3614.67 6000 11 -25.62506
