#########################################
#     NEBULAR output spectrum
#########################################
#
# Electron temperature [K]      : 10000
# Electron density [cm-3]       : 100
# Helium abundance              : 0.1
# Ionisation fraction (H+)      : 1
# Ionisation fraction (He+)     : 1
# Ionisation fraction (He++)    : 9.25655e-09
# H+ density [cm-3]             : 90
# He+ density [cm-3]            : 10
# He++ density [cm-3]           : 9.25655e-08
# Total nuclear density [cm-3]  : 100
# Total matter density [g cm-3] : 2.17083e-22
#
# Col 1:  Frequency [Hz]
# Col 2:  Wavelength [A]
# Col 3:  Total spectrum: f_lambda (erg s-1 cm-2 A-1)
# Col 4:  j_fb (free-bound HI)
# Col 5:  j_fb (free-bound HeI)
# Col 6:  j_fb (free-bound HeII)
# Col 7:  j_2q (two-photon HI)
# Col 8:  j_2q (two-photon HeI)
# Col 9:  j_2q (two-photon HeII)
# Col 10:  j_ff (free-free HII)
# Col 11: j_ff (free-free HeII)
# Col 12: j_ff (free-free HeIII)
# Col 13: j_nn' (HI   recombination lines)
# Col 14: j_nn' (HeI  recombination lines)
# Col 15: j_nn' (HeII recombination lines)
#
# nu lambda f_lambda fb_HI fb_HeI fb_HeII 2q_HI 2q_HeI 2q_HeII ff_HII ff_HeII ff_HeIII eml_HI eml_HeI eml_HeII
4.64075e+15 646 4.60372e-17 0 1.37978e-21 3.24416e-24 0 4.60356e-17 1.74577e-22 8.3352e-24 9.26133e-25 3.38656e-32 0 0 0
4.63358e+15 647 5.05764e-17 0 1.42178e-21 3.34666e-24 0 5.05748e-17 1.73755e-22 8.60072e-24 9.55636e-25 3.49429e-32 0 0 0
4.62643e+15 648 5.50245e-17 0 1.46493e-21 3.45205e-24 0 5.50228e-17 1.72939e-22 8.8738e-24 9.85978e-25 3.60508e-32 0 0 0
4.6193e+15 649 5.9383e-17 0 1.50923e-21 3.5604e-24 0 5.93813e-17 1.72127e-22 9.15463e-24 1.01718e-24 3.71901e-32 0 0 0
4.61219e+15 650 6.36536e-17 0 1.55472e-21 3.67178e-24 0 6.36518e-17 1.7132e-22 9.44339e-24 1.04927e-24 3.83615e-32 0 0 0
4.60511e+15 651 6.78378e-17 0 1.60142e-21 3.78627e-24 0 6.7836e-17 1.70517e-22 9.74029e-24 1.08225e-24 3.95658e-32 0 0 0
4.59804e+15 652 7.19371e-17 0 1.64937e-21 3.90395e-24 0 7.19353e-17 1.6972e-22 1.00455e-23 1.11617e-24 4.08039e-32 0 0 0
4.591e+15 653 7.59532e-17 0 1.69858e-21 4.02489e-24 0 7.59513e-17 1.68927e-22 1.03593e-23 1.15103e-24 4.20766e-32 0 0 0
4.58398e+15 654 7.98873e-17 0 1.7491e-21 4.14916e-24 0 7.98854e-17 1.68138e-22 1.06818e-23 1.18687e-24 4.33847e-32 0 0 0
4.57698e+15 655 8.37411e-17 0 1.80095e-21 4.27686e-24 0 8.37391e-17 1.67355e-22 1.10133e-23 1.22369e-24 4.4729e-32 0 0 0
4.57001e+15 656 8.75159e-17 0 1.85416e-21 4.40806e-24 0 8.75139e-17 1.66576e-22 1.13539e-23 1.26154e-24 4.61105e-32 0 0 0
4.56305e+15 657 9.12132e-17 0 1.90875e-21 4.54284e-24 0 9.12111e-17 1.65801e-22 1.17039e-23 1.30044e-24 4.75301e-32 0 0 0
4.55612e+15 658 9.48343e-17 0 1.96477e-21 4.6813e-24 0 9.48321e-17 1.65031e-22 1.20636e-23 1.3404e-24 4.89886e-32 0 0 0
4.5492e+15 659 9.83805e-17 0 2.02225e-21 4.82351e-24 0 9.83783e-17 1.64265e-22 1.24331e-23 1.38146e-24 5.0487e-32 0 0 0
4.54231e+15 660 1.01853e-16 0 2.0812e-21 4.96957e-24 0 1.01851e-16 1.63504e-22 1.28127e-23 1.42363e-24 5.20263e-32 0 0 0
4.53544e+15 661 1.05254e-16 0 2.14168e-21 5.11957e-24 0 1.05252e-16 1.62747e-22 1.32026e-23 1.46696e-24 5.36074e-32 0 0 0
4.52859e+15 662 1.08583e-16 0 2.20371e-21 5.2736e-24 0 1.08581e-16 1.61995e-22 1.36031e-23 1.51146e-24 5.52312e-32 0 0 0
4.52176e+15 663 1.11843e-16 0 2.26733e-21 5.43175e-24 0 1.11841e-16 1.61247e-22 1.40145e-23 1.55716e-24 5.68989e-32 0 0 0
4.51495e+15 664 1.15035e-16 0 2.33257e-21 5.59411e-24 0 1.15033e-16 1.60503e-22 1.44368e-23 1.60409e-24 5.86114e-32 0 0 0
4.50816e+15 665 1.18159e-16 0 2.39947e-21 5.7608e-24 0 1.18157e-16 1.59764e-22 1.48706e-23 1.65229e-24 6.03698e-32 0 0 0
4.50139e+15 666 1.21218e-16 0 2.46806e-21 5.9319e-24 0 1.21215e-16 1.59028e-22 1.53159e-23 1.70177e-24 6.21751e-32 0 0 0
4.49464e+15 667 1.24211e-16 0 2.53839e-21 6.10752e-24 0 1.24208e-16 1.58298e-22 1.57731e-23 1.75257e-24 6.40285e-32 0 0 0
4.48791e+15 668 1.27141e-16 0 2.61048e-21 6.28776e-24 0 1.27138e-16 1.57571e-22 1.62425e-23 1.80472e-24 6.5931e-32 0 0 0
4.4812e+15 669 1.30008e-16 0 2.68437e-21 6.47273e-24 0 1.30005e-16 1.56848e-22 1.67242e-23 1.85825e-24 6.78838e-32 0 0 0
4.47451e+15 670 1.32814e-16 0 2.76012e-21 6.66253e-24 0 1.32811e-16 1.5613e-22 1.72187e-23 1.91319e-24 6.98881e-32 0 0 0
4.46785e+15 671 1.35559e-16 0 2.83774e-21 6.85728e-24 0 1.35556e-16 1.55416e-22 1.77262e-23 1.96958e-24 7.19449e-32 0 0 0
4.4612e+15 672 1.38245e-16 0 2.91729e-21 7.05708e-24 0 1.38242e-16 1.54706e-22 1.8247e-23 2.02744e-24 7.40556e-32 0 0 0
4.45457e+15 673 1.40873e-16 0 2.99881e-21 7.26206e-24 0 1.4087e-16 1.53999e-22 1.87813e-23 2.08681e-24 7.62213e-32 0 0 0
4.44796e+15 674 1.43444e-16 0 3.08233e-21 7.47231e-24 0 1.43441e-16 1.53297e-22 1.93296e-23 2.14774e-24 7.84433e-32 0 0 0
4.44137e+15 675 1.45958e-16 0 3.16791e-21 7.68798e-24 0 1.45955e-16 1.52599e-22 1.98921e-23 2.21024e-24 8.07229e-32 0 0 0
4.4348e+15 676 1.48417e-16 0 3.25557e-21 7.90916e-24 0 1.48414e-16 1.51905e-22 2.04692e-23 2.27435e-24 8.30612e-32 0 0 0
4.42825e+15 677 1.50822e-16 0 3.34537e-21 8.13599e-24 0 1.50819e-16 1.51215e-22 2.10611e-23 2.34012e-24 8.54597e-32 0 0 0
4.42172e+15 678 1.53174e-16 0 3.43736e-21 8.36859e-24 0 1.5317e-16 1.50529e-22 2.16682e-23 2.40758e-24 8.79198e-32 0 0 0
4.41521e+15 679 1.55473e-16 0 3.53156e-21 8.60709e-24 0 1.5547e-16 1.49847e-22 2.22909e-23 2.47676e-24 9.04426e-32 0 0 0
4.40871e+15 680 1.57721e-16 0 3.62804e-21 8.85161e-24 0 1.57717e-16 1.49169e-22 2.29294e-23 2.54771e-24 9.30297e-32 0 0 0
4.40224e+15 681 1.59919e-16 0 3.72684e-21 9.1023e-24 0 1.59915e-16 1.48494e-22 2.35842e-23 2.62046e-24 9.56825e-32 0 0 0
4.39578e+15 682 1.62066e-16 0 3.82801e-21 9.35927e-24 0 1.62062e-16 1.47823e-22 2.42555e-23 2.69506e-24 9.84024e-32 0 0 0
4.38935e+15 683 1.64165e-16 0 3.93159e-21 9.62268e-24 0 1.64161e-16 1.47157e-22 2.49438e-23 2.77154e-24 1.01191e-31 0 0 0
4.38293e+15 684 1.66217e-16 0 4.03763e-21 9.89265e-24 0 1.66212e-16 1.46493e-22 2.56495e-23 2.84994e-24 1.04049e-31 0 0 0
4.37653e+15 685 1.68221e-16 0 4.14619e-21 1.01693e-23 0 1.68216e-16 1.45834e-22 2.63728e-23 2.93031e-24 1.0698e-31 0 0 0
4.37015e+15 686 1.70179e-16 0 4.25731e-21 1.04529e-23 0 1.70174e-16 1.45178e-22 2.71142e-23 3.01269e-24 1.09983e-31 0 0 0
4.36379e+15 687 1.72091e-16 0 4.37105e-21 1.07434e-23 0 1.72087e-16 1.44527e-22 2.78741e-23 3.09712e-24 1.13061e-31 0 0 0
4.35745e+15 688 1.73959e-16 0 4.48745e-21 1.10411e-23 0 1.73955e-16 1.43878e-22 2.86529e-23 3.18365e-24 1.16215e-31 0 0 0
4.35112e+15 689 1.75783e-16 0 4.60658e-21 1.13461e-23 0 1.75779e-16 1.43234e-22 2.94509e-23 3.27232e-24 1.19447e-31 0 0 0
4.34482e+15 690 1.77565e-16 0 4.72849e-21 1.16585e-23 0 1.7756e-16 1.42593e-22 3.02686e-23 3.36318e-24 1.22759e-31 0 0 0
4.33853e+15 691 1.79303e-16 0 4.85322e-21 1.19785e-23 0 1.79298e-16 1.41956e-22 3.11065e-23 3.45628e-24 1.26152e-31 0 0 0
4.33226e+15 692 1.81001e-16 0 4.98085e-21 1.23064e-23 0 1.80996e-16 1.41322e-22 3.19649e-23 3.55165e-24 1.29629e-31 0 0 0
4.32601e+15 693 1.82657e-16 0 5.11141e-21 1.26421e-23 0 1.82652e-16 1.40692e-22 3.28442e-23 3.64936e-24 1.3319e-31 0 0 0
4.31978e+15 694 1.84274e-16 0 5.24498e-21 1.29859e-23 0 1.84269e-16 1.40065e-22 3.37449e-23 3.74944e-24 1.36837e-31 0 0 0
4.31356e+15 695 1.85851e-16 0 5.38161e-21 1.33381e-23 0 1.85846e-16 1.39442e-22 3.46676e-23 3.85195e-24 1.40573e-31 0 0 0
4.30736e+15 696 1.8739e-16 0 5.52136e-21 1.36983e-23 0 1.87384e-16 1.38822e-22 3.56125e-23 3.95694e-24 1.44399e-31 0 0 0
4.30118e+15 697 1.8889e-16 0 5.66429e-21 1.40666e-23 0 1.88885e-16 1.38206e-22 3.65802e-23 4.06447e-24 1.48317e-31 0 0 0
4.29502e+15 698 1.90354e-16 0 5.81046e-21 1.44436e-23 0 1.90348e-16 1.37593e-22 3.75712e-23 4.17457e-24 1.5233e-31 0 0 0
4.28888e+15 699 1.9178e-16 0 5.95994e-21 1.48295e-23 0 1.91774e-16 1.36984e-22 3.85858e-23 4.28732e-24 1.56438e-31 0 0 0
4.28275e+15 700 1.93171e-16 0 6.11278e-21 1.52246e-23 0 1.93165e-16 1.36378e-22 3.96248e-23 4.40275e-24 1.60644e-31 0 0 0
4.27664e+15 701 1.94526e-16 0 6.26905e-21 1.56289e-23 0 1.9452e-16 1.35775e-22 4.06884e-23 4.52093e-24 1.6495e-31 0 0 0
4.27055e+15 702 1.95847e-16 0 6.42853e-21 1.60427e-23 0 1.9584e-16 1.35176e-22 4.17773e-23 4.64192e-24 1.69358e-31 0 0 0
4.26447e+15 703 1.97133e-16 0 6.59157e-21 1.64662e-23 0 1.97127e-16 1.3458e-22 4.28919e-23 4.76576e-24 1.7387e-31 0 0 0
4.25842e+15 704 1.98386e-16 0 6.75822e-21 1.68995e-23 0 1.9838e-16 1.33988e-22 4.40328e-23 4.89253e-24 1.78488e-31 0 0 0
4.25238e+15 705 1.99607e-16 0 6.92856e-21 1.73429e-23 0 1.99599e-16 1.33399e-22 4.52004e-23 5.02227e-24 1.83215e-31 0 0 0
4.24635e+15 706 2.00794e-16 0 7.10265e-21 1.77965e-23 0 2.00787e-16 1.32812e-22 4.63954e-23 5.15505e-24 1.88052e-31 0 0 0
4.24035e+15 707 2.0195e-16 0 7.28056e-21 1.82606e-23 0 2.01943e-16 1.3223e-22 4.76183e-23 5.29093e-24 1.93002e-31 0 0 0
4.23436e+15 708 2.03075e-16 0 7.46236e-21 1.87354e-23 0 2.03067e-16 1.3165e-22 4.88697e-23 5.42996e-24 1.98066e-31 0 0 0
4.22838e+15 709 2.04169e-16 0 7.64813e-21 1.9221e-23 0 2.04161e-16 1.31074e-22 5.015e-23 5.57222e-24 2.03248e-31 0 0 0
4.22243e+15 710 2.05233e-16 0 7.83794e-21 1.97178e-23 0 2.05225e-16 1.30501e-22 5.146e-23 5.71777e-24 2.08549e-31 0 0 0
4.21649e+15 711 2.06268e-16 0 8.03186e-21 2.02258e-23 0 2.0626e-16 1.29931e-22 5.28001e-23 5.86668e-24 2.13973e-31 0 0 0
4.21057e+15 712 2.07273e-16 0 8.22996e-21 2.07453e-23 0 2.07265e-16 1.29364e-22 5.4171e-23 6.019e-24 2.19521e-31 0 0 0
4.20466e+15 713 2.0825e-16 0 8.43234e-21 2.12766e-23 0 2.08242e-16 1.288e-22 5.55732e-23 6.1748e-24 2.25195e-31 0 0 0
4.19877e+15 714 2.09199e-16 0 8.63905e-21 2.18199e-23 0 2.09191e-16 1.28239e-22 5.70075e-23 6.33417e-24 2.30999e-31 0 0 0
4.1929e+15 715 2.10121e-16 0 8.85018e-21 2.23754e-23 0 2.10112e-16 1.27682e-22 5.84744e-23 6.49715e-24 2.36934e-31 0 0 0
4.18705e+15 716 2.11015e-16 0 9.06581e-21 2.29433e-23 0 2.11006e-16 1.27127e-22 5.99745e-23 6.66383e-24 2.43004e-31 0 0 0
4.18121e+15 717 2.11883e-16 0 9.28602e-21 2.35239e-23 0 2.11874e-16 1.26576e-22 6.15085e-23 6.83428e-24 2.49211e-31 0 0 0
4.17538e+15 718 2.12725e-16 0 9.51089e-21 2.41174e-23 0 2.12715e-16 1.26027e-22 6.30771e-23 7.00857e-24 2.55557e-31 0 0 0
4.16958e+15 719 2.13541e-16 0 9.74051e-21 2.4724e-23 0 2.13531e-16 1.25482e-22 6.46809e-23 7.18677e-24 2.62046e-31 0 0 0
4.16378e+15 720 2.14332e-16 0 9.97496e-21 2.53441e-23 0 2.14322e-16 1.24939e-22 6.63206e-23 7.36896e-24 2.6868e-31 0 0 0
4.15801e+15 721 2.15099e-16 0 1.02143e-20 2.59779e-23 0 2.15088e-16 1.244e-22 6.79969e-23 7.55521e-24 2.75461e-31 0 0 0
4.15225e+15 722 2.15841e-16 0 1.04587e-20 2.66255e-23 0 2.1583e-16 1.23863e-22 6.97104e-23 7.7456e-24 2.82393e-31 0 0 0
4.14651e+15 723 2.16559e-16 0 1.07081e-20 2.72874e-23 0 2.16548e-16 1.2333e-22 7.1462e-23 7.94022e-24 2.89478e-31 0 0 0
4.14078e+15 724 2.17254e-16 0 1.09628e-20 2.79637e-23 0 2.17243e-16 1.22799e-22 7.32522e-23 8.13913e-24 2.9672e-31 0 0 0
4.13507e+15 725 2.17926e-16 0 1.12227e-20 2.86547e-23 0 2.17915e-16 1.22271e-22 7.50819e-23 8.34243e-24 3.04121e-31 0 0 0
4.12937e+15 726 2.18576e-16 0 1.14879e-20 2.93607e-23 0 2.18564e-16 1.21746e-22 7.69518e-23 8.5502e-24 3.11684e-31 0 0 0
4.12369e+15 727 2.19203e-16 0 1.17586e-20 3.0082e-23 0 2.19191e-16 1.21224e-22 7.88625e-23 8.7625e-24 3.19413e-31 0 0 0
4.11803e+15 728 2.19808e-16 0 1.20349e-20 3.08188e-23 0 2.19796e-16 1.20704e-22 8.0815e-23 8.97945e-24 3.2731e-31 0 0 0
4.11238e+15 729 2.20393e-16 0 1.23168e-20 3.15714e-23 0 2.2038e-16 1.20188e-22 8.281e-23 9.20111e-24 3.35378e-31 0 0 0
4.10675e+15 730 2.20956e-16 0 1.26044e-20 3.23402e-23 0 2.20943e-16 1.19674e-22 8.48482e-23 9.42758e-24 3.43621e-31 0 0 0
4.10113e+15 731 2.21498e-16 0 1.28979e-20 3.31253e-23 0 2.21485e-16 1.19163e-22 8.69305e-23 9.65894e-24 3.52042e-31 0 0 0
4.09553e+15 732 2.22021e-16 0 1.31973e-20 3.39272e-23 0 2.22007e-16 1.18655e-22 8.90576e-23 9.89529e-24 3.60644e-31 0 0 0
4.08994e+15 733 2.22523e-16 0 1.35027e-20 3.47461e-23 0 2.22509e-16 1.1815e-22 9.12304e-23 1.01367e-23 3.69431e-31 0 0 0
4.08437e+15 734 2.23006e-16 0 1.38143e-20 3.55823e-23 0 2.22992e-16 1.17647e-22 9.34497e-23 1.03833e-23 3.78405e-31 0 0 0
4.07881e+15 735 2.2347e-16 0 1.41321e-20 3.64362e-23 0 2.23455e-16 1.17147e-22 9.57165e-23 1.06352e-23 3.87571e-31 0 0 0
4.07327e+15 736 2.23915e-16 0 1.44562e-20 3.7308e-23 0 2.239e-16 1.16649e-22 9.80314e-23 1.08924e-23 3.96931e-31 0 0 0
4.06774e+15 737 2.24341e-16 0 1.47868e-20 3.8198e-23 0 2.24326e-16 1.16155e-22 1.00395e-22 1.11551e-23 4.0649e-31 0 0 0
4.06223e+15 738 2.2475e-16 0 1.5124e-20 3.91067e-23 0 2.24734e-16 1.15663e-22 1.0281e-22 1.14233e-23 4.1625e-31 0 0 0
4.05673e+15 739 2.2514e-16 0 1.54678e-20 4.00342e-23 0 2.25124e-16 1.15173e-22 1.05274e-22 1.16972e-23 4.26216e-31 0 0 0
4.05125e+15 740 2.25513e-16 0 1.58184e-20 4.0981e-23 0 2.25497e-16 1.14686e-22 1.07791e-22 1.19768e-23 4.36391e-31 0 0 0
4.04578e+15 741 2.25869e-16 0 1.61759e-20 4.19474e-23 0 2.25853e-16 1.14202e-22 1.10361e-22 1.22623e-23 4.46779e-31 0 0 0
4.04033e+15 742 2.26208e-16 0 1.65404e-20 4.29338e-23 0 2.26191e-16 1.13721e-22 1.12984e-22 1.25537e-23 4.57383e-31 0 0 0
4.03489e+15 743 2.26531e-16 0 1.6912e-20 4.39404e-23 0 2.26513e-16 1.13242e-22 1.15661e-22 1.28513e-23 4.68208e-31 0 0 0
4.02947e+15 744 2.26837e-16 0 1.72908e-20 4.49677e-23 0 2.26819e-16 1.12765e-22 1.18395e-22 1.3155e-23 4.79257e-31 0 0 0
4.02406e+15 745 2.27127e-16 0 1.7677e-20 4.60159e-23 0 2.27109e-16 1.12291e-22 1.21185e-22 1.3465e-23 4.90534e-31 0 0 0
4.01867e+15 746 2.27402e-16 0 1.80706e-20 4.70855e-23 0 2.27383e-16 1.1182e-22 1.24032e-22 1.37813e-23 5.02044e-31 0 0 0
4.01329e+15 747 2.27661e-16 0 1.84718e-20 4.81768e-23 0 2.27642e-16 1.11351e-22 1.26938e-22 1.41042e-23 5.1379e-31 0 0 0
4.00792e+15 748 2.27905e-16 0 1.88808e-20 4.92902e-23 0 2.27886e-16 1.10884e-22 1.29904e-22 1.44337e-23 5.25776e-31 0 0 0
4.00257e+15 749 2.28135e-16 0 1.92975e-20 5.04261e-23 0 2.28115e-16 1.1042e-22 1.3293e-22 1.477e-23 5.38007e-31 0 0 0
3.99723e+15 750 2.28349e-16 0 1.97222e-20 5.15849e-23 0 2.28329e-16 1.09959e-22 1.36017e-22 1.5113e-23 5.50486e-31 0 0 0
3.99191e+15 751 2.2855e-16 0 2.0155e-20 5.27669e-23 0 2.2853e-16 1.095e-22 1.39168e-22 1.54631e-23 5.63219e-31 0 0 0
3.9866e+15 752 2.28737e-16 0 2.0596e-20 5.39725e-23 0 2.28716e-16 1.09043e-22 1.42382e-22 1.58203e-23 5.76209e-31 0 0 0
3.98131e+15 753 2.28909e-16 0 2.10454e-20 5.52022e-23 0 2.28888e-16 1.08589e-22 1.45661e-22 1.61846e-23 5.89461e-31 0 0 0
3.97603e+15 754 2.29069e-16 0 2.15032e-20 5.64563e-23 0 2.29047e-16 1.08137e-22 1.49007e-22 1.65563e-23 6.02979e-31 0 0 0
3.97076e+15 755 2.29215e-16 0 2.19696e-20 5.77352e-23 0 2.29193e-16 1.07688e-22 1.52419e-22 1.69354e-23 6.16768e-31 0 0 0
3.96551e+15 756 2.29348e-16 0 2.24447e-20 5.90395e-23 0 2.29325e-16 1.07241e-22 1.55899e-22 1.73222e-23 6.30833e-31 0 0 0
3.96027e+15 757 2.29468e-16 0 2.29287e-20 6.03694e-23 0 2.29445e-16 1.06796e-22 1.59449e-22 1.77166e-23 6.45177e-31 0 0 0
3.95505e+15 758 2.29576e-16 0 2.34217e-20 6.17254e-23 0 2.29552e-16 1.06353e-22 1.6307e-22 1.81189e-23 6.59806e-31 0 0 0
3.94983e+15 759 2.29672e-16 0 2.39239e-20 6.31079e-23 0 2.29647e-16 1.05913e-22 1.66762e-22 1.85291e-23 6.74725e-31 0 0 0
3.94464e+15 760 2.29755e-16 0 2.44353e-20 6.45175e-23 0 2.2973e-16 1.05475e-22 1.70528e-22 1.89475e-23 6.89938e-31 0 0 0
3.93945e+15 761 2.29827e-16 0 2.49561e-20 6.59545e-23 0 2.29802e-16 1.0504e-22 1.74367e-22 1.93741e-23 7.0545e-31 0 0 0
3.93428e+15 762 2.29887e-16 0 2.54866e-20 6.74193e-23 0 2.29861e-16 1.04607e-22 1.78282e-22 1.98091e-23 7.21266e-31 0 0 0
3.92913e+15 763 2.29936e-16 0 2.60267e-20 6.89124e-23 0 2.29909e-16 1.04176e-22 1.82273e-22 2.02526e-23 7.37392e-31 0 0 0
3.92399e+15 764 2.29973e-16 0 2.65767e-20 7.04344e-23 0 2.29946e-16 1.03747e-22 1.86343e-22 2.07048e-23 7.53831e-31 0 0 0
3.91886e+15 765 2.3e-16 0 2.71367e-20 7.19856e-23 0 2.29972e-16 1.03321e-22 1.90491e-22 2.11657e-23 7.70591e-31 0 0 0
3.91374e+15 766 2.30016e-16 0 2.77069e-20 7.35665e-23 0 2.29987e-16 1.02896e-22 1.94721e-22 2.16356e-23 7.87675e-31 0 0 0
3.90864e+15 767 2.30021e-16 0 2.82874e-20 7.51776e-23 0 2.29992e-16 1.02474e-22 1.99031e-22 2.21146e-23 8.05089e-31 0 0 0
3.90355e+15 768 2.30016e-16 0 2.88784e-20 7.68194e-23 0 2.29986e-16 1.02054e-22 2.03426e-22 2.26028e-23 8.22838e-31 0 0 0
3.89847e+15 769 2.3e-16 0 2.948e-20 7.84924e-23 0 2.29971e-16 1.01637e-22 2.07904e-22 2.31005e-23 8.40928e-31 0 0 0
3.89341e+15 770 2.29975e-16 0 3.00923e-20 8.01971e-23 0 2.29945e-16 1.01221e-22 2.12469e-22 2.36076e-23 8.59364e-31 0 0 0
3.88836e+15 771 2.2994e-16 0 3.07156e-20 8.19339e-23 0 2.29909e-16 1.00808e-22 2.1712e-22 2.41245e-23 8.78152e-31 0 0 0
3.88332e+15 772 2.29896e-16 0 3.135e-20 8.37034e-23 0 2.29864e-16 1.00397e-22 2.21861e-22 2.46512e-23 8.97297e-31 0 0 0
3.8783e+15 773 2.29842e-16 0 3.19957e-20 8.55061e-23 0 2.29809e-16 9.99875e-23 2.26691e-22 2.51879e-23 9.16806e-31 0 0 0
3.87329e+15 774 2.29779e-16 0 3.26528e-20 8.73425e-23 0 2.29746e-16 9.95805e-23 2.31613e-22 2.57348e-23 9.36684e-31 0 0 0
3.86829e+15 775 2.29707e-16 0 3.33214e-20 8.92132e-23 0 2.29673e-16 9.91756e-23 2.36628e-22 2.6292e-23 9.56936e-31 0 0 0
3.8633e+15 776 2.29625e-16 0 3.40019e-20 9.11187e-23 0 2.29591e-16 9.87728e-23 2.41737e-22 2.68597e-23 9.77569e-31 0 0 0
3.85833e+15 777 2.29536e-16 0 3.46943e-20 9.30594e-23 0 2.29501e-16 9.83721e-23 2.46942e-22 2.7438e-23 9.98589e-31 0 0 0
3.85337e+15 778 2.29438e-16 0 3.53987e-20 9.50361e-23 0 2.29402e-16 9.79734e-23 2.52245e-22 2.80272e-23 1.02e-30 0 0 0
3.84843e+15 779 2.29331e-16 0 3.61155e-20 9.70492e-23 0 2.29294e-16 9.75768e-23 2.57646e-22 2.86274e-23 1.04181e-30 0 0 0
3.84349e+15 780 2.29216e-16 0 3.68447e-20 9.90992e-23 0 2.29179e-16 9.71822e-23 2.63148e-22 2.92387e-23 1.06403e-30 0 0 0
3.83857e+15 781 2.29093e-16 0 3.75865e-20 1.01187e-22 0 2.29055e-16 9.67897e-23 2.68752e-22 2.98614e-23 1.08666e-30 0 0 0
3.83366e+15 782 2.28963e-16 0 3.83411e-20 1.03313e-22 0 2.28924e-16 9.63991e-23 2.7446e-22 3.04956e-23 1.1097e-30 0 0 0
3.82877e+15 783 2.28824e-16 0 3.91088e-20 1.05477e-22 0 2.28785e-16 9.60106e-23 2.80273e-22 3.11415e-23 1.13317e-30 0 0 0
3.82388e+15 784 2.28678e-16 0 3.98896e-20 1.07681e-22 0 2.28638e-16 9.5624e-23 2.86193e-22 3.17992e-23 1.15708e-30 0 0 0
3.81901e+15 785 2.28525e-16 0 4.06837e-20 1.09924e-22 0 2.28484e-16 9.52394e-23 2.92222e-22 3.24691e-23 1.18141e-30 0 0 0
3.81415e+15 786 2.28364e-16 0 4.14914e-20 1.12208e-22 0 2.28322e-16 9.48568e-23 2.9836e-22 3.31511e-23 1.2062e-30 0 0 0
3.80931e+15 787 2.28197e-16 0 4.23128e-20 1.14534e-22 0 2.28154e-16 9.44761e-23 3.04611e-22 3.38456e-23 1.23143e-30 0 0 0
3.80447e+15 788 2.28022e-16 0 4.31482e-20 1.16901e-22 0 2.27978e-16 9.40973e-23 3.10975e-22 3.45527e-23 1.25712e-30 0 0 0
3.79965e+15 789 2.2784e-16 0 4.39976e-20 1.1931e-22 0 2.27796e-16 9.37205e-23 3.17454e-22 3.52727e-23 1.28328e-30 0 0 0
3.79484e+15 790 2.27652e-16 0 4.48614e-20 1.21762e-22 0 2.27607e-16 9.33456e-23 3.24051e-22 3.60056e-23 1.30991e-30 0 0 0
3.79004e+15 791 2.27457e-16 0 4.57397e-20 1.24258e-22 0 2.27411e-16 9.29726e-23 3.30766e-22 3.67517e-23 1.33701e-30 0 0 0
3.78526e+15 792 2.27256e-16 0 4.66327e-20 1.26798e-22 0 2.27209e-16 9.26015e-23 3.37601e-22 3.75113e-23 1.36461e-30 0 0 0
3.78048e+15 793 2.27049e-16 0 4.75406e-20 1.2938e-22 0 2.27e-16 9.22322e-23 3.4456e-22 3.82844e-23 1.39269e-30 0 0 0
3.77572e+15 794 2.26835e-16 0 4.84636e-20 1.32005e-22 0 2.26786e-16 9.18649e-23 3.51642e-22 3.90713e-23 1.42128e-30 0 0 0
3.77097e+15 795 2.26615e-16 0 4.94019e-20 1.34677e-22 0 2.26565e-16 9.14993e-23 3.58851e-22 3.98723e-23 1.45037e-30 0 0 0
3.76624e+15 796 2.2639e-16 0 5.03557e-20 1.37395e-22 0 2.26339e-16 9.11357e-23 3.66187e-22 4.06874e-23 1.47998e-30 0 0 0
3.76151e+15 797 2.26158e-16 0 5.13253e-20 1.4016e-22 0 2.26106e-16 9.07738e-23 3.73653e-22 4.1517e-23 1.51012e-30 0 0 0
3.7568e+15 798 2.25921e-16 0 5.23108e-20 1.42974e-22 0 2.25868e-16 9.04138e-23 3.81251e-22 4.23612e-23 1.54078e-30 0 0 0
3.7521e+15 799 2.25678e-16 0 5.33125e-20 1.45836e-22 0 2.25624e-16 9.00556e-23 3.88983e-22 4.32203e-23 1.57198e-30 0 0 0
3.74741e+15 800 2.2543e-16 0 5.43291e-20 1.48747e-22 0 2.25375e-16 8.96992e-23 3.9685e-22 4.40944e-23 1.60373e-30 0 0 0
3.74273e+15 801 2.25177e-16 0 5.53614e-20 1.51709e-22 0 2.25121e-16 8.93446e-23 4.04855e-22 4.49839e-23 1.63604e-30 0 0 0
3.73806e+15 802 2.24918e-16 0 5.64105e-20 1.54722e-22 0 2.24861e-16 8.89918e-23 4.12999e-22 4.58888e-23 1.6689e-30 0 0 0
3.73341e+15 803 2.24655e-16 0 5.74765e-20 1.57786e-22 0 2.24596e-16 8.86407e-23 4.21285e-22 4.68095e-23 1.70234e-30 0 0 0
3.72876e+15 804 2.24386e-16 0 5.85597e-20 1.60903e-22 0 2.24327e-16 8.82914e-23 4.29715e-22 4.77461e-23 1.73635e-30 0 0 0
